Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-24 22:21:08;25;CANTABRIA;Obras;SS;A-8;25;-2.016993
Donostia-San Sebastián;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-10-24 21:07:11;26;IRUN;Obras;SS;A-8;26;-2.02457
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-24 21:03:15;22;CANTABRIA;Obras;SS;A-8;22;-1.97683
Irun;Blanco;43.33747;GIPUZKOA;Obras;Euskadi;2007-10-24 17:18:55;1;CANTABRIA;Obras;SS;A-8;1;-1.76448
Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-24 22:21:08;25;CANTABRIA;Obras;SS;A-8;25;-2.016993
Donostia-San Sebastián;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-10-24 21:07:11;26;IRUN;Obras;SS;A-8;26;-2.02457
Donostia-San Sebastián;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-10-24 21:07:11;26;IRUN;Obras;SS;A-8;26;-2.02457
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-24 21:03:15;22;CANTABRIA;Obras;SS;A-8;22;-1.97683
Irun;Blanco;43.33747;GIPUZKOA;Obras;Euskadi;2007-10-24 17:18:55;1;CANTABRIA;Obras;SS;A-8;1;-1.76448
;Blanco;43.28116;GIPUZKOA;Obras;Euskadi;2007-10-24 12:29:03;41;IRUN;Obras;SS;A-8;41;-2.19191
Zarautz;Blanco;43.27835;GIPUZKOA;Obras;Euskadi;2007-10-24 11:51:07;39;CANTABRIA;Obras;SS;A-8;39;-2.170104
;Blanco;43.27835;GIPUZKOA;Obras;Euskadi;2007-10-24 11:51:07;39;CANTABRIA;Obras;SS;A-8;39;-2.170104
Deba;Blanco;43.27048;GIPUZKOA;Obras;Euskadi;2007-10-24 09:44:54;59;IRUN;Obras;SS;A-8;59;-2.36969
;Blanco;43.27735;GIPUZKOA;Obras;Euskadi;2007-10-24 09:01:43;53;CANTABRIA;Obras;SS;A-8;53;-2.31079
;Blanco;43.27735;GIPUZKOA;Obras;Euskadi;2007-10-24 09:01:43;53;CANTABRIA;Obras;SS;A-8;53;-2.31079
Deba;Blanco;43.28455;GIPUZKOA;Obras;Euskadi;2007-10-24 08:17:00;55;IRUN;Obras;SS;A-8;55;-2.33227
Deba;Blanco;43.28455;GIPUZKOA;Obras;Euskadi;2007-10-24 08:17:00;55;IRUN;Obras;SS;A-8;55;-2.33227
;Blanco;43.28455;GIPUZKOA;Obras;Euskadi;2007-10-24 08:17:00;55;IRUN;Obras;SS;A-8;55;-2.33227
Irun;Blanco;43.31914;GIPUZKOA;Obras;Euskadi;2007-10-24 06:56:20;7;IRUN;Obras;SS;A-8;7;-1.83151
;Blanco;43.31914;GIPUZKOA;Obras;Euskadi;2007-10-24 06:56:20;7;IRUN;Obras;SS;A-8;7;-1.83151
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-23 20:59:25;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-23 21:32:12;25;CANTABRIA;Obras;SS;A-8;25;-2.016993
Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-23 21:32:12;25;CANTABRIA;Obras;SS;A-8;25;-2.016993
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-23 20:59:25;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
;Amarillo;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-23 12:39:07;55;CANTABRIA;Obras;SS;A-8;55;-2.33205
;Amarillo;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-23 12:39:07;55;CANTABRIA;Obras;SS;A-8;55;-2.33205
Irun;Amarillo;43.33959;GIPUZKOA;Obras;Euskadi;2007-10-23 11:42:21;0;IRUN;Obras;SS;A-8;0;-1.75347
;Amarillo;43.27835;GIPUZKOA;Obras;Euskadi;2007-10-23 09:20:57;39;CANTABRIA;Obras;SS;A-8;39;-2.170104
;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-23 09:29:42;52;IRUN;Obras;SS;A-8;52;-2.30507
;Amarillo;43.27835;GIPUZKOA;Obras;Euskadi;2007-10-23 09:20:57;39;CANTABRIA;Obras;SS;A-8;39;-2.170104
;Amarillo;43.28111;GIPUZKOA;Obras;Euskadi;2007-10-23 08:44:38;42;IRUN;Obras;SS;A-8;42;-2.203595
;Amarillo;43.28111;GIPUZKOA;Obras;Euskadi;2007-10-23 08:44:38;42;IRUN;Obras;SS;A-8;42;-2.203595
;Amarillo;43.33976;GIPUZKOA;Obras;Euskadi;2007-10-23 08:42:26;77;BEHOBIA;Obras;SS;N-121A;77;-1.755993
;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-23 07:32:00;52;IRUN;Obras;SS;A-8;52;-2.30507
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-22 10:02:57;1;IRUN;Obras;SS;A-8;1;-1.76458
Irun;Amarillo;43.33747;GIPUZKOA;Obras;Euskadi;2007-10-22 09:52:54;1;CANTABRIA;Obras;SS;A-8;1;-1.76448
;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-23 07:32:00;52;IRUN;Obras;SS;A-8;52;-2.30507
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-22 21:08:46;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-22 21:08:46;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-22 21:08:46;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-22 21:09:51;25;CANTABRIA;Obras;SS;A-8;25;-2.016993
Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-22 21:09:51;25;CANTABRIA;Obras;SS;A-8;25;-2.016993
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-22 21:08:46;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
;Amarillo;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-22 07:32:59;55;CANTABRIA;Obras;SS;A-8;55;-2.33205
;Amarillo;43.27835;GIPUZKOA;Obras;Euskadi;2007-10-22 12:05:00;39;CANTABRIA;Obras;SS;A-8;39;-2.170104
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-22 10:02:57;1;IRUN;Obras;SS;A-8;1;-1.76458
Irun;Amarillo;43.33747;GIPUZKOA;Obras;Euskadi;2007-10-22 09:52:54;1;CANTABRIA;Obras;SS;A-8;1;-1.76448
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-22 10:02:57;1;IRUN;Obras;SS;A-8;1;-1.76458
Irun;Amarillo;43.33747;GIPUZKOA;Obras;Euskadi;2007-10-22 09:52:54;1;CANTABRIA;Obras;SS;A-8;1;-1.76448
;Amarillo;43.28176;GIPUZKOA;Obras;Euskadi;2007-10-22 09:28:40;40;CANTABRIA;Obras;SS;A-8;40;-2.17911
Mendaro;Amarillo;43.27048;GIPUZKOA;Obras;Euskadi;2007-10-22 08:31:45;59;IRUN;Obras;SS;A-8;59;-2.36969
;Amarillo;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-22 07:32:59;55;CANTABRIA;Obras;SS;A-8;55;-2.33205
;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-21 21:33:11;25;CANTABRIA;Obras;SS;A-8;25;-2.016993
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-21 20:50:04;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-21 20:50:04;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Pasaia;Amarillo;43.30872;GIPUZKOA;Obras;Euskadi;2007-10-21 14:25:05;15;IRUN;Obras;SS;A-8;15;-1.91785
Pasaia;Amarillo;43.30872;GIPUZKOA;Obras;Euskadi;2007-10-21 14:25:05;15;IRUN;Obras;SS;A-8;15;-1.91785
;Blanco;43.30491;GIPUZKOA;Obras;Euskadi;2007-10-21 09:30:40;13;CANTABRIA;Obras;SS;A-8;13;-1.89449
;Blanco;43.30491;GIPUZKOA;Obras;Euskadi;2007-10-21 09:30:40;13;CANTABRIA;Obras;SS;A-8;13;-1.89449
;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-21 08:04:39;22;CANTABRIA;Obras;SS;A-8;22;-1.97683
;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-21 08:04:39;22;CANTABRIA;Obras;SS;A-8;22;-1.97683
;Blanco;43.30872;GIPUZKOA;Obras;Euskadi;2007-10-21 07:07:12;15;IRUN;Obras;SS;A-8;15;-1.91785
Donostia-San Sebastián;Amarillo;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-20 08:00:39;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Donostia-San Sebastián;Amarillo;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-20 08:00:39;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Donostia-San Sebastián;Blanco;43.30253;GIPUZKOA;Obras;Euskadi;2007-10-19 21:08:33;21;CANTABRIA;Obras;SS;A-8;21;-1.96952
Eibar;Blanco;43.23592;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;64;IRUN;Obras;SS;A-8;64;-2.40257
Irun;Blanco;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-17 09:37:12;1;IRUN;Obras;SS;A-8;1;-1.76458
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-17 09:37:12;1;IRUN;Obras;SS;A-8;1;-1.76458
Zumaia;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-19 07:52:48;52;IRUN;Obras;SS;A-8;52;-2.30507
Eibar;Blanco;43.23592;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;64;IRUN;Obras;SS;A-8;64;-2.40257
Zumaia;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-19 07:52:48;52;IRUN;Obras;SS;A-8;52;-2.30507
;Blanco;43.23592;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;64;IRUN;Obras;SS;A-8;64;-2.40257
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-18 21:20:01;22;CANTABRIA;Obras;SS;A-8;23;-1.97683
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-18 20:38:27;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Elgoibar;Blanco;43.22748;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;65;IRUN;Obras;SS;A-8;65;-2.4029
Deba;Blanco;43.28297;GIPUZKOA;Obras;Euskadi;2007-10-18 10:37:19;43;IRUN;Obras;SS;A-8;43;-2.2153
;Blanco;43.28297;GIPUZKOA;Obras;Euskadi;2007-10-18 10:37:19;43;IRUN;Obras;SS;A-8;43;-2.2153
Eibar;Blanco;43.25169;GIPUZKOA;Obras;Euskadi;2007-10-18 10:08:41;62;CANTABRIA;Obras;SS;A-8;62;-2.39082
Zarautz;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-18 09:20:26;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Elgoibar;Blanco;43.22748;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;65;IRUN;Obras;SS;A-8;65;-2.4029
Deba;Amarillo;43.27048;GIPUZKOA;Obras;Euskadi;2007-10-18 07:51:08;59;IRUN;Obras;SS;A-8;59;-2.36969
Zarautz;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-17 20:29:05;36;IRUN;Obras;SS;A-8;36;-2.13512
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-17 20:47:18;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-17 21:12:40;22;CANTABRIA;Obras;SS;A-8;22;-1.97683
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-17 20:47:18;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Zarautz;Blanco;43.28664;GIPUZKOA;Obras;Euskadi;2007-10-17 21:54:18;32;CANTABRIA;Obras;SS;A-8;32;-2.0888
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-17 21:12:40;22;CANTABRIA;Obras;SS;A-8;22;-1.97683
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-17 21:12:40;22;CANTABRIA;Obras;SS;A-8;22;-1.97683
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-17 21:12:40;22;CANTABRIA;Obras;SS;A-8;22;-1.97683
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-17 20:47:18;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Zarautz;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-17 20:29:05;36;IRUN;Obras;SS;A-8;36;-2.13512
Zarautz;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-17 20:29:05;36;IRUN;Obras;SS;A-8;36;-2.13512
;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-17 20:29:05;36;IRUN;Obras;SS;A-8;36;-2.13512
Elgoibar;Blanco;43.22748;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;65;IRUN;Obras;SS;A-8;65;-2.4029
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-17 09:37:12;1;IRUN;Obras;SS;A-8;1;-1.76458
Eibar;Amarillo;43.25741;GIPUZKOA;Obras;Euskadi;2007-10-17 10:17:33;61;IRUN;Obras;SS;A-8;61;-2.38517
;Amarillo;43.25741;GIPUZKOA;Obras;Euskadi;2007-10-17 10:17:33;61;IRUN;Obras;SS;A-8;61;-2.38517
Deba;Blanco;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-16 13:53:06;55;CANTABRIA;Obras;SS;A-8;55;-2.33205
;Amarillo;43.25741;GIPUZKOA;Obras;Euskadi;2007-10-17 10:17:33;61;IRUN;Obras;SS;A-8;61;-2.38517
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-17 09:37:12;1;IRUN;Obras;SS;A-8;1;-1.76458
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-17 09:37:12;1;IRUN;Obras;SS;A-8;1;-1.76458
Irun;Blanco;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-17 09:37:12;1;IRUN;Obras;SS;A-8;1;-1.76458
Zarautz;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-17 09:23:40;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Elgoibar;Blanco;43.22748;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;65;IRUN;Obras;SS;A-8;65;-2.4029
Zarautz;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-16 20:40:58;36;IRUN;Obras;SS;A-8;36;-2.13512
Usurbil;Blanco;43.29267;GIPUZKOA;Obras;Euskadi;2007-10-16 22:12:22;30;CANTABRIA;Obras;SS;A-8;30;-2.06658
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-16 20:40:05;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Zarautz;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-16 20:40:58;36;IRUN;Obras;SS;A-8;36;-2.13512
;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-16 20:40:58;36;IRUN;Obras;SS;A-8;36;-2.13512
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-16 20:40:05;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Deba;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507
Deba;Blanco;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-16 13:53:06;55;CANTABRIA;Obras;SS;A-8;55;-2.33205
Getaria;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-16 09:25:19;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Deba;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507
Deba;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507
Deba;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507
Deba;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507
Eibar;Amarillo;43.23597;GIPUZKOA;Obras;Euskadi;2007-10-16 10:17:47;64;CANTABRIA;Obras;SS;A-8;64;-2.40268
Getaria;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-16 09:25:19;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Deba;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507
Deba;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507
Deba;Blanco;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-16 13:53:06;55;CANTABRIA;Obras;SS;A-8;55;-2.33205
;Amarillo;43.23597;GIPUZKOA;Obras;Euskadi;2007-10-16 10:17:47;64;CANTABRIA;Obras;SS;A-8;64;-2.40268
;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-16 09:25:19;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-16 08:26:23;1;IRUN;Obras;SS;A-8;1;-1.76458
Getaria;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Getaria;Amarillo;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Getaria;Amarillo;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 19:31:30;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Deba;Amarillo;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Getaria;Amarillo;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 19:31:30;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Deba;Amarillo;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Mutriku;Blanco;43.24333;GIPUZKOA;Obras;Euskadi;2007-10-15 08:05:40;63;IRUN;Obras;SS;A-8;63;-2.39783
Deba;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507
Deba;Blanco;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-15 14:17:58;54;IRUN;Obras;SS;A-8;54;-2.3204
;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507
;Blanco;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-15 14:17:58;54;IRUN;Obras;SS;A-8;54;-2.3204
Deba;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Mutriku;Blanco;43.24333;GIPUZKOA;Obras;Euskadi;2007-10-15 08:05:40;63;IRUN;Obras;SS;A-8;63;-2.39783
Deba;Blanco;43.27071;GIPUZKOA;Obras;Euskadi;2007-10-15 07:03:38;59;CANTABRIA;Obras;SS;A-8;59;-2.36964
;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507
;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507
Deba;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Deba;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Mutriku;Blanco;43.24333;GIPUZKOA;Obras;Euskadi;2007-10-15 08:05:40;63;IRUN;Obras;SS;A-8;63;-2.39783
Zarautz;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
;Blanco;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-15 14:17:58;54;IRUN;Obras;SS;A-8;54;-2.3204
Zarautz;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357
Mutriku;Blanco;43.24333;GIPUZKOA;Obras;Euskadi;2007-10-15 08:05:40;63;IRUN;Obras;SS;A-8;63;-2.39783
Mutriku;Blanco;43.24333;GIPUZKOA;Obras;Euskadi;2007-10-15 08:05:40;63;IRUN;Obras;SS;A-8;63;-2.39783
Mutriku;Blanco;43.24333;GIPUZKOA;Obras;Euskadi;2007-10-15 08:05:40;63;IRUN;Obras;SS;A-8;63;-2.39783
Deba;Blanco;43.27071;GIPUZKOA;Obras;Euskadi;2007-10-15 07:03:38;59;CANTABRIA;Obras;SS;A-8;59;-2.36964
Usurbil;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Tolosa;Blanco;43.11148;GIPUZKOA;Obras;Euskadi;2007-10-13 07:55:44;432;IRÚN;Obras;SS;N-1;432;-2.092851
Oiartzun;Blanco;43.31143;GIPUZKOA;Obras;Euskadi;2007-10-11 23:07:18;11;CANTABRIA;Obras;SS;A-8;11;-1.873377
Errenteria;Blanco;43.28385;GIPUZKOA;Obras;Euskadi;2007-10-11 11:01:26;11;LARZABAL (por ASTIGARRAGA);Obras;SS;GI-2132;11;-1.90636
;Blanco;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-11 07:51:55;54;IRUN;Obras;SS;A-8;54;-2.3204
Donostia-San Sebastián;Amarillo;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-10 21:15:18;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Usurbil;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Donostia-San Sebastián;Amarillo;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-10 21:15:18;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
Donostia-San Sebastián;Amarillo;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-10 21:15:18;23;CANTABRIA;Obras;SS;A-8;23;-1.99537
;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-10-10 10:27:22;26;IRUN;Obras;SS;A-8;26;-2.02457
;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-10-10 10:27:22;26;IRUN;Obras;SS;A-8;26;-2.02457
Zarautz;Blanco;43.28176;GIPUZKOA;Obras;Euskadi;2007-10-10 09:08:53;40;CANTABRIA;Obras;SS;A-8;40;-2.17911
;Blanco;43.28176;GIPUZKOA;Obras;Euskadi;2007-10-10 09:08:53;40;CANTABRIA;Obras;SS;A-8;40;-2.17911
Eibar;Amarillo;43.18748;GIPUZKOA;Obras;Euskadi;2007-10-09 21:45:57;72;CANTABRIA;Obras;SS;A-8;70;-2.45942
;Blanco;43.20703;GIPUZKOA;Obras;Euskadi;2007-10-09 17:01:23;68;CANTABRIA;Obras;SS;A-8;68;-2.41971
Usurbil;Blanco;43.28918;GIPUZKOA;Obras;Euskadi;2007-10-09 23:49:32;31;IRUN;Obras;SS;A-8;31;-2.07766
Oiartzun;Amarillo;43.31143;GIPUZKOA;Obras;Euskadi;2007-10-09 22:30:07;11;CANTABRIA;Obras;SS;A-8;11;-1.873377
Donostia-San Sebastián;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-10-09 22:09:32;27;CANTABRIA;Obras;SS;A-8;27;-2.03542
Donostia-San Sebastián;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-10-09 22:09:32;27;CANTABRIA;Obras;SS;A-8;27;-2.03542
Eibar;Amarillo;43.18735;GIPUZKOA;Obras;Euskadi;2007-10-09 21:45:57;72;IRUN;Obras;SS;A-8;70;-2.459319
Donostia-San Sebastián;Amarillo;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-09 21:15:30;23;CANTABRIA;Obras;SS;A-8;24;-1.99537
Zumaia;Blanco;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-09 08:41:34;55;CANTABRIA;Obras;SS;A-8;55;-2.33205
Donostia-San Sebastián;Amarillo;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-09 21:15:30;23;CANTABRIA;Obras;SS;A-8;24;-1.99537
Elgoibar;Blanco;43.23592;GIPUZKOA;Obras;Euskadi;2007-10-08 07:45:49;64;IRUN;Obras;SS;A-8;64;-2.40257
Eibar;Amarillo;43.18735;GIPUZKOA;Obras;Euskadi;2007-10-09 21:45:57;72;IRUN;Obras;SS;A-8;70;-2.459319
;Blanco;43.20703;GIPUZKOA;Obras;Euskadi;2007-10-09 17:01:23;68;CANTABRIA;Obras;SS;A-8;68;-2.41971
Oiartzun;Amarillo;43.31143;GIPUZKOA;Obras;Euskadi;2007-10-09 22:30:07;11;CANTABRIA;Obras;SS;A-8;11;-1.873377
Eibar;Amarillo;43.18735;GIPUZKOA;Obras;Euskadi;2007-10-09 21:45:57;72;IRUN;Obras;SS;A-8;70;-2.459319
Oiartzun;Amarillo;43.31143;GIPUZKOA;Obras;Euskadi;2007-10-09 22:30:07;11;CANTABRIA;Obras;SS;A-8;11;-1.873377
Eibar;Amarillo;43.18735;GIPUZKOA;Obras;Euskadi;2007-10-09 21:45:57;72;IRUN;Obras;SS;A-8;70;-2.459319
;Blanco;43.20703;GIPUZKOA;Obras;Euskadi;2007-10-09 17:01:23;68;CANTABRIA;Obras;SS;A-8;68;-2.41971
Donostia-San Sebastián;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-10-09 22:09:32;27;CANTABRIA;Obras;SS;A-8;27;-2.03542
Eibar;Amarillo;43.18735;GIPUZKOA;Obras;Euskadi;2007-10-09 21:45:57;72;IRUN;Obras;SS;A-8;70;-2.459319
Donostia-San Sebastián;Amarillo;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-09 21:15:30;23;CANTABRIA;Obras;SS;A-8;24;-1.99537
